Loan_ID,Channel,Seller,Interest_Rate,UPB,Loan_Term,Origination_Date,First_Payment_Date,LTV,CLTV,Num_Borrowers,DTI,Borrower_FICO,First_Time_Buyer,Loan_Purpose,Dwelling_Type,Unit_Count,Occupancy,State,Zip,Insurance%,Product,Mortgage_Insurance_Type,Relocation_Indicator,Period,Current_IR,Current_UPB,Age,Mod_Ind,Zero_Bal_Cd,FICO_bins,Term_bins,Current_Status,Origin_Month,Origin_Year
769317633521,R,OTHER,4.625,206000,180,10/2003,12/2003,70,70.0,2.0,44.0,612.0,N,C,SF,1,P,CA,917,0.0,FRM,0.0,N,200602,4.625,184299.46,27,N,Prepaid,0-620,<=15 Years,Prepaid,12,2003
769336099391,C,"BANK OF AMERICA, N.A.",5.25,318000,360,07/2003,09/2003,80,80.0,1.0,34.0,737.0,Y,P,PU,1,P,MD,206,0.0,FRM,0.0,N,201007,5.25,269740.93,83,N,Prepaid,700-740,<= 30 Years,Prepaid,09,2003
769473745023,R,OTHER,4.9,141000,168,06/2003,08/2003,58,58.0,2.0,27.0,725.0,N,R,SF,1,P,OH,440,0.0,FRM,0.0,N,200607,4.9,119338.91,36,N,Prepaid,700-740,<=15 Years,Prepaid,08,2003
770055326837,R,OTHER,5.25,109000,180,09/2003,11/2003,80,80.0,2.0,22.0,773.0,N,C,SF,1,P,FL,346,0.0,FRM,0.0,N,201701,5.25,17044.53,159,N,Prepaid,740-780,<=15 Years,Prepaid,11,2003
770114220820,R,OTHER,4.95,23000,180,10/2003,12/2003,34,34.0,2.0,24.0,767.0,N,R,SF,1,P,OH,444,0.0,FRM,0.0,N,201812,4.95,179.0,181,N,Prepaid,740-780,<=15 Years,Prepaid,12,2003
770549236584,R,OTHER,5.0,96000,180,02/2003,04/2003,55,55.0,2.0,31.0,801.0,N,C,SF,1,P,RI,28,0.0,FRM,0.0,N,201305,5.0,39471.82,122,N,Prepaid,780+,<=15 Years,Prepaid,04,2003
770852209297,R,OTHER,5.875,100000,180,08/2003,10/2003,23,23.0,1.0,17.0,673.0,N,C,SF,1,P,OH,441,0.0,FRM,0.0,N,200501,5.875,100000.0,16,N,Prepaid,660-700,<=15 Years,Prepaid,10,2003
770876727795,R,OTHER,5.875,55000,360,10/2003,12/2003,32,64.0,2.0,11.0,750.0,N,R,SF,1,P,TN,374,0.0,FRM,0.0,N,200811,5.875,49493.25,60,N,Prepaid,740-780,<= 30 Years,Prepaid,12,2003
770956369315,R,OTHER,5.875,112000,180,11/2002,01/2003,56,56.0,2.0,25.0,793.0,N,C,SF,1,P,NH,31,0.0,FRM,0.0,N,200901,5.875,78496.56,73,N,Prepaid,780+,<=15 Years,Prepaid,01,2003
771202787722,R,OTHER,5.25,118000,360,06/2003,08/2003,33,33.0,1.0,23.0,794.0,N,C,SF,1,P,CA,917,0.0,FRM,0.0,N,201901,5.25,59591.82,186,N,Prepaid,780+,<= 30 Years,Prepaid,08,2003
771724735193,C,"BANK OF AMERICA, N.A.",5.875,200000,360,10/2003,12/2003,80,80.0,2.0,46.0,689.0,N,P,SF,1,P,VA,221,0.0,FRM,0.0,N,201210,5.875,171754.62,107,N,Prepaid,660-700,<= 30 Years,Prepaid,12,2003
771755512482,R,OTHER,5.125,112000,180,03/2003,05/2003,41,41.0,1.0,34.0,771.0,N,R,SF,1,P,NH,38,0.0,FRM,0.0,N,201506,5.125,28973.6,146,N,Prepaid,740-780,<=15 Years,Prepaid,05,2003
771825309717,R,OTHER,5.125,160000,180,10/2003,12/2003,56,56.0,2.0,26.0,780.0,N,C,SF,1,P,NJ,85,0.0,FRM,0.0,N,201209,5.125,80608.28,106,N,Prepaid,740-780,<=15 Years,Prepaid,12,2003
772053297035,R,OTHER,5.375,58000,180,10/2003,12/2003,54,54.0,2.0,22.0,701.0,N,C,SF,1,P,FL,335,0.0,FRM,0.0,N,201602,5.375,14705.69,147,N,Prepaid,700-740,<=15 Years,Prepaid,12,2003
772169314547,R,OTHER,6.0,101000,240,09/2003,11/2003,59,59.0,2.0,53.0,662.0,N,C,CO,1,I,PR,6,0.0,FRM,0.0,N,201210,6.0,70169.85,108,N,Prepaid,660-700,<= 30 Years,Prepaid,11,2003
772659113084,R,OTHER,6.6,42000,360,09/2003,12/2003,33,33.0,2.0,42.0,625.0,N,C,SF,1,P,OH,441,0.0,FRM,0.0,N,201607,6.6,33507.32,152,N,Prepaid,620-660,<= 30 Years,Prepaid,12,2003
772682553051,C,"WELLS FARGO BANK, N.A.",5.375,62000,180,10/2003,12/2003,54,54.0,2.0,21.0,759.0,N,P,SF,1,P,KY,427,0.0,FRM,0.0,N,201808,5.375,569.17,177,N,Prepaid,740-780,<=15 Years,Prepaid,12,2003
772768848758,R,OTHER,6.0,103000,360,11/2002,02/2003,27,27.0,2.0,15.0,772.0,N,C,SF,1,P,NC,276,0.0,FRM,0.0,N,200905,6.0,90992.01,76,N,Prepaid,740-780,<= 30 Years,Prepaid,02,2003
773413443501,R,OTHER,5.125,317000,180,05/2003,06/2003,48,66.0,2.0,34.0,744.0,N,R,SF,1,P,RI,28,0.0,FRM,0.0,N,200501,5.125,317000.0,20,N,Prepaid,740-780,<=15 Years,Prepaid,06,2003
773768963565,R,OTHER,4.5,90000,120,09/2003,11/2003,41,41.0,1.0,63.0,756.0,N,R,SF,1,P,FL,335,0.0,FRM,0.0,N,200509,4.5,75951.62,23,N,Prepaid,740-780,<=15 Years,Prepaid,11,2003
774318387909,R,OTHER,5.25,180000,360,07/2003,09/2003,80,81.0,1.0,35.0,543.0,N,C,SF,1,P,WA,983,0.0,FRM,0.0,N,201508,5.25,153199.01,144,Y,Prepaid,0-620,<= 30 Years,Prepaid,09,2003
774412010046,R,OTHER,5.25,30000,180,07/2003,09/2003,23,23.0,1.0,40.0,786.0,N,R,SF,1,P,WI,540,0.0,FRM,0.0,N,201707,5.25,2045.12,167,N,Prepaid,780+,<=15 Years,Prepaid,09,2003
774670863032,R,OTHER,4.625,45000,120,07/2003,09/2003,23,23.0,2.0,24.0,739.0,N,C,SF,1,P,MA,27,0.0,FRM,0.0,N,201105,4.625,12409.67,93,N,Prepaid,700-740,<=15 Years,Prepaid,09,2003
774854411978,R,OTHER,6.125,193000,347,12/2002,02/2003,79,79.0,1.0,43.0,768.0,N,R,SF,1,P,NY,132,0.0,FRM,0.0,N,200806,6.125,177213.99,65,N,Prepaid,740-780,<= 30 Years,Prepaid,02,2003
775095292198,R,OTHER,5.375,99000,180,01/2003,04/2003,43,43.0,2.0,16.0,743.0,N,R,SF,1,P,OH,442,0.0,FRM,0.0,N,201011,5.375,58489.27,92,N,Prepaid,740-780,<=15 Years,Prepaid,04,2003
775182273466,R,OTHER,6.0,138000,360,03/2003,05/2003,72,72.0,2.0,44.0,768.0,N,C,SF,1,P,CO,800,0.0,FRM,0.0,N,200902,6.0,126713.53,70,N,Prepaid,740-780,<= 30 Years,Prepaid,05,2003
775205207843,R,OTHER,6.0,221000,360,12/2002,02/2003,95,95.0,2.0,35.0,694.0,Y,P,SF,1,P,CA,957,25.0,FRM,1.0,N,200409,6.0,221000.0,20,N,Prepaid,660-700,<= 30 Years,Prepaid,02,2003
775212893798,R,OTHER,5.875,142000,360,05/2003,08/2003,55,55.0,1.0,31.0,781.0,N,R,CO,1,P,MA,21,0.0,FRM,0.0,N,200712,5.875,133409.11,53,N,Prepaid,780+,<= 30 Years,Prepaid,08,2003
775634977540,R,OTHER,6.25,84000,360,10/2003,12/2003,71,71.0,2.0,38.0,698.0,N,C,CO,1,P,PR,9,0.0,FRM,0.0,N,200506,6.25,82499.9,19,N,Prepaid,660-700,<= 30 Years,Prepaid,12,2003
775728572156,R,OTHER,5.375,81000,180,02/2003,04/2003,41,41.0,2.0,17.0,814.0,N,R,SF,1,P,CO,802,0.0,FRM,0.0,N,200611,5.375,67108.42,44,N,Prepaid,780+,<=15 Years,Prepaid,04,2003
775988655119,R,OTHER,6.375,158000,360,12/2002,02/2003,95,95.0,1.0,37.0,775.0,Y,P,SF,1,P,CT,62,25.0,FRM,1.0,N,201101,6.375,131857.7,96,N,Prepaid,740-780,<= 30 Years,Prepaid,02,2003
776019230000,R,OTHER,5.875,204000,360,04/2003,06/2003,70,70.0,2.0,41.0,603.0,N,R,SF,1,P,MI,480,0.0,FRM,0.0,N,201701,5.875,146196.45,164,N,Prepaid,0-620,<= 30 Years,Prepaid,06,2003
776255476229,R,OTHER,5.75,177000,180,01/2003,03/2003,69,69.0,2.0,42.0,745.0,N,C,SF,1,P,CO,800,0.0,FRM,0.0,N,200602,5.75,151453.24,36,N,Prepaid,740-780,<=15 Years,Prepaid,03,2003
776649226546,R,OTHER,5.125,85000,360,08/2003,10/2003,29,29.0,1.0,50.0,799.0,N,C,SF,1,P,MA,18,0.0,FRM,0.0,N,201906,5.125,56079.75,189,N,Current,780+,<= 30 Years,Current,10,2003
777077265664,R,OTHER,6.0,108000,360,09/2003,11/2003,80,95.0,1.0,47.0,779.0,N,P,SF,1,P,TX,787,0.0,FRM,0.0,N,200506,6.0,105862.72,20,N,Prepaid,740-780,<= 30 Years,Prepaid,11,2003
777110612125,R,OTHER,5.25,125000,180,06/2003,09/2003,55,55.0,2.0,20.0,762.0,N,C,SF,1,P,MA,27,0.0,FRM,0.0,N,200412,5.25,125000.0,16,N,Prepaid,740-780,<=15 Years,Prepaid,09,2003
777464549857,R,OTHER,4.95,36000,180,08/2003,11/2003,10,10.0,1.0,14.0,607.0,N,C,SF,1,P,OH,441,0.0,FRM,0.0,N,201609,4.95,6941.66,155,N,Prepaid,0-620,<=15 Years,Prepaid,11,2003
777793300857,R,OTHER,5.375,74000,180,03/2003,05/2003,22,22.0,1.0,16.0,755.0,N,C,SF,1,P,MN,564,0.0,FRM,0.0,N,200505,5.375,67036.73,25,N,Prepaid,740-780,<=15 Years,Prepaid,05,2003
778769445054,R,OTHER,5.375,85000,180,02/2003,04/2003,52,52.0,1.0,40.0,694.0,N,C,SF,1,P,RI,29,0.0,FRM,0.0,N,201602,5.375,15288.24,155,N,Prepaid,660-700,<=15 Years,Prepaid,04,2003
778881852997,R,"JPMORGAN CHASE BANK, NA",5.75,60000,360,09/2003,11/2003,80,80.0,1.0,20.0,728.0,N,P,SF,1,P,FL,334,0.0,FRM,0.0,N,200503,5.75,60000.0,17,N,Prepaid,700-740,<= 30 Years,Prepaid,11,2003
779101257040,R,OTHER,5.625,225000,180,08/2003,10/2003,66,66.0,2.0,43.0,759.0,N,C,SF,1,P,CA,930,0.0,FRM,0.0,N,201806,5.625,2847.83,177,N,Prepaid,740-780,<=15 Years,Prepaid,10,2003
779158424593,R,OTHER,6.25,28000,343,03/2003,05/2003,24,24.0,1.0,43.0,632.0,N,C,CO,1,P,CT,64,0.0,FRM,0.0,N,200707,6.25,25779.78,51,N,Prepaid,620-660,<= 30 Years,Prepaid,05,2003
779514172933,R,OTHER,5.275,67000,161,03/2003,05/2003,60,60.0,1.0,22.0,824.0,N,R,SF,1,P,OH,432,0.0,FRM,0.0,N,201411,5.275,1268.41,139,N,Prepaid,780+,<=15 Years,Prepaid,05,2003
779878279509,R,OTHER,5.5,72000,360,06/2003,08/2003,80,80.0,2.0,22.0,759.0,N,R,SF,1,P,PA,191,0.0,FRM,0.0,N,201806,5.5,46472.65,179,N,Prepaid,740-780,<= 30 Years,Prepaid,08,2003
780199362090,R,OTHER,5.5,72000,180,09/2003,11/2003,48,48.0,1.0,55.0,749.0,N,C,CO,1,P,CO,800,0.0,FRM,0.0,N,201601,5.5,18482.53,147,N,Prepaid,740-780,<=15 Years,Prepaid,11,2003
780261776633,R,OTHER,5.75,147000,360,03/2003,05/2003,95,95.0,2.0,40.0,707.0,N,P,SF,1,P,TX,787,30.0,FRM,1.0,N,200712,5.75,135704.96,56,N,Prepaid,700-740,<= 30 Years,Prepaid,05,2003
780446736843,R,OTHER,5.0,62000,180,03/2003,05/2003,46,46.0,1.0,20.0,801.0,N,R,SF,1,P,RI,29,0.0,FRM,0.0,N,201308,5.0,22929.79,124,N,Prepaid,780+,<=15 Years,Prepaid,05,2003
780558751246,R,OTHER,6.0,126000,360,01/2003,03/2003,49,49.0,2.0,25.0,770.0,N,C,SF,1,P,CO,801,0.0,FRM,0.0,N,201211,6.0,91248.88,117,N,Prepaid,740-780,<= 30 Years,Prepaid,03,2003
780805732641,R,OTHER,6.0,195000,360,02/2003,04/2003,75,75.0,1.0,26.0,742.0,N,C,SF,1,P,CA,957,0.0,FRM,0.0,N,200504,6.0,190060.97,25,N,Prepaid,740-780,<= 30 Years,Prepaid,04,2003
780928322972,R,OTHER,5.25,168000,316,06/2003,08/2003,74,74.0,2.0,45.0,765.0,N,P,SF,1,P,CA,928,0.0,FRM,0.0,N,200912,5.25,145546.77,77,N,Prepaid,740-780,<= 30 Years,Prepaid,08,2003
781164614396,R,OTHER,4.5,95000,120,09/2003,11/2003,69,85.0,2.0,43.0,628.0,N,C,SF,1,P,FL,335,0.0,FRM,0.0,N,201310,4.5,981.47,120,N,Prepaid,620-660,<=15 Years,Prepaid,11,2003
781673949264,R,OTHER,6.125,163000,360,03/2003,05/2003,78,78.0,1.0,41.0,785.0,N,R,PU,1,P,CO,802,0.0,FRM,0.0,N,200611,6.125,148582.42,43,N,Prepaid,780+,<= 30 Years,Prepaid,05,2003
782134042097,R,OTHER,6.75,140000,360,06/2003,09/2003,5,55.0,1.0,57.0,678.0,N,C,SF,1,P,CO,802,0.0,FRM,0.0,N,201507,6.75,113243.36,143,N,Prepaid,660-700,<= 30 Years,Prepaid,09,2003
782345992907,R,"HARWOOD STREET FUNDING I, LLC",6.375,94000,360,10/2003,12/2003,80,80.0,2.0,36.0,743.0,N,P,CO,1,S,SC,295,0.0,FRM,0.0,N,200510,6.375,72973.36,23,N,Prepaid,740-780,<= 30 Years,Prepaid,12,2003
782434727648,R,SUNTRUST MORTGAGE INC.,5.25,170000,360,09/2003,10/2003,57,57.0,1.0,30.0,725.0,N,R,SF,1,P,TN,378,0.0,FRM,0.0,N,201010,5.25,140866.48,85,N,Prepaid,700-740,<= 30 Years,Prepaid,10,2003
782453659759,R,SUNTRUST MORTGAGE INC.,5.875,160000,360,05/2003,07/2003,57,57.0,1.0,47.0,698.0,N,R,PU,1,S,SC,299,0.0,FRM,0.0,N,201906,5.875,96502.26,192,N,Current,660-700,<= 30 Years,Current,07,2003
782623403881,R,OTHER,6.0,95000,360,02/2003,04/2003,44,45.0,2.0,53.0,557.0,N,C,SF,1,P,CA,958,0.0,FRM,0.0,N,200605,6.0,91244.73,38,N,Prepaid,0-620,<= 30 Years,Prepaid,04,2003
783061095075,R,OTHER,4.9,287000,167,06/2003,08/2003,63,63.0,2.0,38.0,719.0,N,R,SF,1,P,OH,452,0.0,FRM,0.0,N,201502,4.9,16712.7,139,N,Prepaid,700-740,<=15 Years,Prepaid,08,2003
783262638569,R,OTHER,4.875,203000,240,09/2003,11/2003,68,68.0,1.0,48.0,738.0,N,C,SF,1,P,CA,927,0.0,FRM,0.0,N,200507,4.875,192677.52,21,N,Prepaid,700-740,<= 30 Years,Prepaid,11,2003
783336491911,R,OTHER,5.25,175000,180,06/2003,08/2003,36,36.0,2.0,20.0,773.0,N,C,SF,1,P,VA,221,0.0,FRM,0.0,N,201112,5.25,94784.34,101,N,Prepaid,740-780,<=15 Years,Prepaid,08,2003
783623665675,R,OTHER,6.25,197000,360,09/2003,11/2003,95,95.0,2.0,26.0,723.0,Y,P,SF,1,P,CO,802,25.0,FRM,1.0,N,201012,6.25,173431.06,86,N,Prepaid,700-740,<= 30 Years,Prepaid,11,2003
783840000368,R,OTHER,4.625,82000,120,08/2003,10/2003,53,53.0,2.0,35.0,770.0,N,R,SF,1,P,NH,31,0.0,FRM,0.0,N,201308,4.625,1695.5,119,N,Prepaid,740-780,<=15 Years,Prepaid,10,2003
783865138975,R,OTHER,6.0,82000,360,12/2002,02/2003,45,45.0,1.0,21.0,754.0,N,R,PU,1,P,NC,276,0.0,FRM,0.0,N,200506,6.0,78004.13,29,N,Prepaid,740-780,<= 30 Years,Prepaid,02,2003
783974786882,R,OTHER,5.875,175000,360,03/2003,05/2003,26,26.0,1.0,27.0,752.0,N,R,SF,2,P,MA,24,0.0,FRM,0.0,N,201101,5.875,154047.12,93,N,Prepaid,740-780,<= 30 Years,Prepaid,05,2003
784032674385,B,OTHER,5.375,301000,360,05/2003,07/2003,77,77.0,2.0,25.0,717.0,N,R,SF,1,P,CA,959,0.0,FRM,0.0,N,200503,5.375,293618.85,21,N,Prepaid,700-740,<= 30 Years,Prepaid,07,2003
784123364913,R,OTHER,6.0,148000,360,12/2002,02/2003,80,80.0,2.0,20.0,746.0,N,P,PU,1,P,NC,275,0.0,FRM,0.0,N,201901,6.0,100252.47,192,N,Prepaid,740-780,<= 30 Years,Prepaid,02,2003
784368925378,R,"JPMORGAN CHASE BANK, NA",5.25,105000,360,07/2003,09/2003,76,76.0,1.0,19.0,694.0,N,R,SF,1,P,SC,292,0.0,FRM,0.0,N,201906,5.25,69232.69,190,N,Current,660-700,<= 30 Years,Current,09,2003
785515856335,R,OTHER,5.75,127000,360,08/2003,10/2003,79,79.0,2.0,64.0,589.0,N,C,SF,1,P,PR,9,0.0,FRM,0.0,N,201507,5.75,97727.37,142,N,Prepaid,0-620,<= 30 Years,Prepaid,10,2003
786628508128,R,OTHER,6.0,225000,360,04/2003,06/2003,80,80.0,1.0,24.0,694.0,Y,P,PU,1,P,CO,800,0.0,FRM,0.0,N,200903,6.0,201208.35,70,N,Prepaid,660-700,<= 30 Years,Prepaid,06,2003
786776424850,R,OTHER,5.275,35000,170,02/2003,04/2003,16,16.0,2.0,15.0,809.0,N,P,SF,1,P,OH,441,0.0,FRM,0.0,N,201001,5.275,754.67,82,N,Prepaid,780+,<=15 Years,Prepaid,04,2003
787054184730,C,"WELLS FARGO BANK, N.A.",5.75,136000,360,10/2003,12/2003,80,80.0,1.0,42.0,798.0,N,R,SF,1,P,AL,360,0.0,FRM,0.0,N,200504,5.75,133491.33,17,N,Prepaid,780+,<= 30 Years,Prepaid,12,2003
787627126370,R,OTHER,4.625,54000,120,07/2003,09/2003,24,24.0,1.0,42.0,680.0,N,C,SF,3,P,MA,27,0.0,FRM,0.0,N,201308,4.625,554.71,120,N,Prepaid,660-700,<=15 Years,Prepaid,09,2003
787708482916,R,OTHER,4.9,105000,161,06/2003,08/2003,58,58.0,2.0,18.0,697.0,N,C,SF,1,P,OH,441,0.0,FRM,0.0,N,201407,4.9,21752.02,132,N,Prepaid,660-700,<=15 Years,Prepaid,08,2003
787758098360,R,OTHER,5.5,81000,360,05/2003,07/2003,66,66.0,2.0,36.0,742.0,N,R,SF,1,P,TX,786,0.0,FRM,0.0,N,200806,5.5,74708.4,60,N,Prepaid,740-780,<= 30 Years,Prepaid,07,2003
787846391606,R,OTHER,5.375,76000,144,10/2003,12/2003,70,70.0,2.0,62.0,716.0,N,C,SF,2,I,FL,337,0.0,FRM,0.0,N,201112,5.375,30756.4,97,N,Prepaid,700-740,<=15 Years,Prepaid,12,2003
787927009498,C,"CITIMORTGAGE, INC.",5.75,218000,360,04/2003,06/2003,64,64.0,1.0,27.0,781.0,N,R,CO,1,P,CA,921,0.0,FRM,0.0,N,200709,5.75,204886.15,52,N,Prepaid,780+,<= 30 Years,Prepaid,06,2003
788253322197,R,OTHER,6.0,54000,360,03/2003,05/2003,38,38.0,1.0,53.0,756.0,N,R,SF,1,P,NC,281,0.0,FRM,0.0,N,201906,6.0,12069.19,194,N,Current,740-780,<= 30 Years,Current,05,2003
788290929163,R,OTHER,5.25,84000,120,06/2003,08/2003,36,36.0,1.0,41.0,762.0,N,C,SF,1,P,NH,38,0.0,FRM,0.0,N,200903,5.25,5402.34,68,N,Prepaid,740-780,<=15 Years,Prepaid,08,2003
788446951589,R,OTHER,6.0,94000,360,05/2003,07/2003,80,80.0,1.0,43.0,689.0,N,C,SF,1,P,IL,615,0.0,FRM,0.0,N,200607,6.0,90703.18,37,N,Prepaid,660-700,<= 30 Years,Prepaid,07,2003
788667519339,R,OTHER,7.375,60000,240,02/2003,04/2003,25,25.0,1.0,29.0,736.0,N,R,SF,1,I,CA,945,0.0,FRM,0.0,N,201906,7.375,17857.16,195,N,Current,700-740,<= 30 Years,Current,04,2003
789047172250,R,OTHER,5.75,120000,360,10/2003,12/2003,65,65.0,2.0,33.0,797.0,N,C,SF,1,P,PR,7,0.0,FRM,0.0,N,201108,5.75,105556.99,93,N,Prepaid,780+,<= 30 Years,Prepaid,12,2003
789094642588,R,OTHER,5.375,79000,180,02/2003,04/2003,30,30.0,2.0,11.0,776.0,N,C,SF,1,P,CO,802,0.0,FRM,0.0,N,201509,5.375,18492.86,150,N,Prepaid,740-780,<=15 Years,Prepaid,04,2003
789881436901,R,OTHER,5.5,19000,180,02/2003,04/2003,49,49.0,2.0,28.0,765.0,N,P,SF,1,P,NY,133,0.0,FRM,0.0,N,200508,5.5,16797.79,29,N,Prepaid,740-780,<=15 Years,Prepaid,04,2003
790438659129,R,"JPMORGAN CHASE BANK, NA",6.0,70000,360,10/2003,12/2003,45,45.0,2.0,7.0,708.0,N,P,SF,1,S,PA,184,0.0,FRM,0.0,N,200509,6.0,68460.95,22,N,Prepaid,700-740,<= 30 Years,Prepaid,12,2003
790763971524,R,OTHER,5.625,56000,120,11/2002,01/2003,37,37.0,1.0,15.0,782.0,N,R,CO,1,P,NH,31,0.0,FRM,0.0,N,200703,5.625,33507.8,51,N,Prepaid,780+,<=15 Years,Prepaid,01,2003
791275432720,R,OTHER,4.625,206000,240,06/2003,08/2003,43,46.0,2.0,44.0,793.0,N,R,SF,1,P,CA,928,0.0,FRM,0.0,N,201007,4.625,154481.6,84,N,Prepaid,780+,<= 30 Years,Prepaid,08,2003
791465911299,R,OTHER,6.0,118000,360,01/2003,04/2003,60,60.0,2.0,11.0,780.0,N,C,SF,1,P,NC,281,0.0,FRM,0.0,N,200904,6.0,108100.08,73,N,Prepaid,740-780,<= 30 Years,Prepaid,04,2003
791587352988,R,OTHER,6.0,223000,360,02/2003,04/2003,89,89.0,2.0,22.0,777.0,N,R,PU,1,P,NC,276,25.0,FRM,1.0,N,200510,6.0,214787.81,31,N,Prepaid,740-780,<= 30 Years,Prepaid,04,2003
791696686843,R,OTHER,5.375,50000,180,04/2003,06/2003,32,32.0,2.0,28.0,786.0,N,R,SF,1,P,RI,28,0.0,FRM,0.0,N,201403,5.375,17810.51,130,N,Prepaid,780+,<=15 Years,Prepaid,06,2003
791726900454,R,OTHER,6.0,108000,360,06/2003,08/2003,80,80.0,2.0,44.0,616.0,N,P,SF,1,S,PR,6,0.0,FRM,0.0,N,201906,6.0,73634.54,191,N,Current,0-620,<= 30 Years,Current,08,2003
791753022615,C,"CITIMORTGAGE, INC.",5.875,92000,360,10/2003,12/2003,73,73.0,1.0,36.0,656.0,N,C,CO,1,P,CA,924,0.0,FRM,0.0,N,200508,5.875,88440.86,21,N,Prepaid,620-660,<= 30 Years,Prepaid,12,2003
791962586908,R,OTHER,5.625,57000,180,12/2002,02/2003,26,26.0,2.0,19.0,760.0,N,C,SF,1,P,CO,801,0.0,FRM,0.0,N,200611,5.625,46889.29,46,N,Prepaid,740-780,<=15 Years,Prepaid,02,2003
792611901805,R,OTHER,4.375,135000,180,08/2003,10/2003,54,54.0,1.0,30.0,719.0,N,C,PU,1,P,CA,926,0.0,FRM,0.0,N,200503,4.375,125688.17,18,N,Prepaid,700-740,<=15 Years,Prepaid,10,2003
793295449925,R,OTHER,5.375,277000,180,01/2003,04/2003,70,70.0,2.0,30.0,682.0,N,C,SF,1,P,OH,441,0.0,FRM,0.0,N,201511,5.375,60815.24,152,N,Prepaid,660-700,<=15 Years,Prepaid,04,2003
793302822385,R,OTHER,6.5,109000,360,01/2003,03/2003,68,68.0,1.0,37.0,710.0,N,C,SF,1,P,CO,806,0.0,FRM,0.0,N,201407,6.5,89266.51,137,N,Prepaid,700-740,<= 30 Years,Prepaid,03,2003
793858701418,R,"JPMORGAN CHASE BANK, NA",4.875,208000,360,06/2003,09/2003,75,75.0,2.0,22.0,715.0,N,R,SF,1,P,CA,913,0.0,FRM,0.0,N,201204,4.875,175371.13,104,N,Prepaid,700-740,<= 30 Years,Prepaid,09,2003
795681766523,R,OTHER,5.75,166000,360,07/2003,09/2003,69,69.0,1.0,58.0,627.0,N,C,SF,1,P,MA,18,0.0,FRM,0.0,N,201606,5.75,126295.01,154,N,Prepaid,620-660,<= 30 Years,Prepaid,09,2003
795708187468,C,"JPMORGAN CHASE BANK, NA",6.125,130000,240,06/2003,08/2003,68,68.0,1.0,32.0,707.0,N,C,SF,1,P,FL,346,0.0,FRM,0.0,N,201103,6.125,94228.94,92,N,Prepaid,700-740,<= 30 Years,Prepaid,08,2003
796323040510,R,OTHER,6.0,164000,360,01/2003,04/2003,59,60.0,1.0,60.0,662.0,N,C,SF,1,P,CA,948,0.0,FRM,0.0,N,200711,6.0,152580.52,56,N,Prepaid,660-700,<= 30 Years,Prepaid,04,2003
796368349516,R,OTHER,5.5,95000,120,12/2002,02/2003,45,45.0,2.0,45.0,766.0,N,C,SF,1,P,RI,29,0.0,FRM,0.0,N,201002,5.5,28869.07,85,N,Prepaid,740-780,<=15 Years,Prepaid,02,2003
796636201797,R,OTHER,5.0,143000,180,12/2002,02/2003,45,45.0,2.0,19.0,733.0,N,C,SF,1,P,MD,208,0.0,FRM,0.0,N,200506,5.0,126658.49,29,N,Prepaid,700-740,<=15 Years,Prepaid,02,2003
796640794036,R,OTHER,6.0,150000,360,10/2003,12/2003,35,35.0,2.0,14.0,730.0,N,C,SF,1,P,NY,113,0.0,FRM,0.0,N,201906,6.0,73318.33,187,N,Current,700-740,<= 30 Years,Current,12,2003
796706117269,R,OTHER,5.25,120000,180,05/2003,07/2003,60,60.0,2.0,29.0,730.0,N,C,SF,1,P,FL,346,0.0,FRM,0.0,N,201005,5.25,76745.61,83,N,Prepaid,700-740,<=15 Years,Prepaid,07,2003
796828127040,R,OTHER,5.375,330000,360,06/2003,08/2003,73,74.0,2.0,39.0,636.0,N,C,SF,1,P,CA,956,0.0,FRM,0.0,N,201007,5.375,302663.14,84,N,REO,620-660,<= 30 Years,Underperforming,08,2003
797159868277,B,"CITIMORTGAGE, INC.",5.25,300000,240,10/2003,12/2003,20,20.0,2.0,41.0,770.0,N,R,CO,1,P,NY,100,0.0,FRM,0.0,N,201110,5.25,214328.38,95,N,Prepaid,740-780,<= 30 Years,Prepaid,12,2003
797192845899,R,OTHER,6.25,174000,360,10/2003,12/2003,95,95.0,1.0,43.0,626.0,Y,P,SF,1,P,WA,983,25.0,FRM,1.0,N,201906,6.25,118500.85,187,N,Current,620-660,<= 30 Years,Current,12,2003
797560463458,R,OTHER,5.25,91000,180,03/2003,05/2003,89,89.0,1.0,45.0,723.0,N,C,SF,1,P,NY,131,17.0,FRM,1.0,N,201412,5.25,27247.09,140,N,Prepaid,700-740,<=15 Years,Prepaid,05,2003
797862753752,R,OTHER,5.375,323000,360,07/2003,09/2003,70,70.0,2.0,25.0,766.0,N,C,CO,1,P,PR,9,0.0,FRM,0.0,N,201110,5.375,278891.04,98,N,Prepaid,740-780,<= 30 Years,Prepaid,09,2003
797995131947,R,OTHER,6.0,300000,360,12/2002,02/2003,47,63.0,2.0,30.0,734.0,N,R,PU,1,P,NC,275,0.0,FRM,0.0,N,200509,6.0,266316.4,32,N,Prepaid,700-740,<= 30 Years,Prepaid,02,2003
798052333649,R,OTHER,4.375,67000,120,06/2003,08/2003,50,50.0,1.0,32.0,752.0,N,R,SF,1,P,WA,982,0.0,FRM,0.0,N,201307,4.375,686.38,120,N,Prepaid,740-780,<=15 Years,Prepaid,08,2003
